,arr_delay,name
47844,20.0,Southwest Airlines Co.
47845,-4.0,ExpressJet Airlines Inc.
47846,8.0,Envoy Air
47847,-2.0,Delta Air Lines Inc.
47848,19.0,United Air Lines Inc.
47849,-5.0,JetBlue Airways
47850,33.0,Envoy Air
47851,-26.0,JetBlue Airways
47852,-24.0,United Air Lines Inc.
47853,-17.0,American Airlines Inc.
47854,5.0,JetBlue Airways
47855,-11.0,JetBlue Airways
47856,3.0,US Airways Inc.
47857,15.0,Endeavor Air Inc.
47858,34.0,American Airlines Inc.
47859,19.0,ExpressJet Airlines Inc.
47860,-12.0,ExpressJet Airlines Inc.
47861,-24.0,Endeavor Air Inc.
47862,10.0,United Air Lines Inc.
47863,-8.0,Delta Air Lines Inc.
47864,11.0,American Airlines Inc.
47865,-3.0,United Air Lines Inc.
47866,-8.0,Delta Air Lines Inc.
47867,6.0,United Air Lines Inc.
47868,23.0,ExpressJet Airlines Inc.
47869,-12.0,United Air Lines Inc.
47870,-4.0,Mesa Airlines Inc.
47872,1.0,United Air Lines Inc.
47873,12.0,Delta Air Lines Inc.
47874,-11.0,Envoy Air
47875,-7.0,Southwest Airlines Co.
47876,-11.0,United Air Lines Inc.
47877,-24.0,Delta Air Lines Inc.
47878,-14.0,United Air Lines Inc.
47879,-10.0,United Air Lines Inc.
47880,-15.0,American Airlines Inc.
47881,-3.0,Envoy Air
47882,-6.0,US Airways Inc.
47883,3.0,Delta Air Lines Inc.
47884,-2.0,US Airways Inc.
47885,35.0,ExpressJet Airlines Inc.
47886,8.0,American Airlines Inc.
47887,10.0,ExpressJet Airlines Inc.
47888,-19.0,ExpressJet Airlines Inc.
47889,-5.0,JetBlue Airways
47890,9.0,Envoy Air
47891,-9.0,Southwest Airlines Co.
47892,-15.0,Delta Air Lines Inc.
47893,19.0,Envoy Air
47894,-16.0,Southwest Airlines Co.
47895,12.0,Envoy Air
47896,17.0,American Airlines Inc.
47897,-6.0,Envoy Air
47898,-30.0,United Air Lines Inc.
47899,-12.0,JetBlue Airways
47900,-24.0,ExpressJet Airlines Inc.
47901,-4.0,American Airlines Inc.
47902,-14.0,JetBlue Airways
47903,-21.0,United Air Lines Inc.
47904,-16.0,United Air Lines Inc.
47905,29.0,ExpressJet Airlines Inc.
47906,1.0,JetBlue Airways
47907,24.0,Delta Air Lines Inc.
47908,43.0,US Airways Inc.
47909,-17.0,ExpressJet Airlines Inc.
47910,-13.0,Endeavor Air Inc.
47911,30.0,Envoy Air
47912,-8.0,ExpressJet Airlines Inc.
47913,-13.0,American Airlines Inc.
47914,4.0,ExpressJet Airlines Inc.
47915,-4.0,American Airlines Inc.
47916,-18.0,American Airlines Inc.
47917,-10.0,Southwest Airlines Co.
47918,-3.0,Delta Air Lines Inc.
47919,-5.0,ExpressJet Airlines Inc.
47920,107.0,Delta Air Lines Inc.
47921,-5.0,JetBlue Airways
47922,10.0,JetBlue Airways
47923,-14.0,United Air Lines Inc.
47924,-25.0,United Air Lines Inc.
47925,-13.0,United Air Lines Inc.
47926,12.0,Southwest Airlines Co.
47927,13.0,Southwest Airlines Co.
47928,7.0,US Airways Inc.
47929,-3.0,United Air Lines Inc.
47930,-9.0,ExpressJet Airlines Inc.
47931,-18.0,Delta Air Lines Inc.
47932,12.0,US Airways Inc.
47933,-4.0,Virgin America
47934,14.0,Delta Air Lines Inc.
47935,37.0,American Airlines Inc.
47936,-3.0,United Air Lines Inc.
47937,-30.0,Delta Air Lines Inc.
47938,1.0,United Air Lines Inc.
47939,-9.0,Virgin America
47940,-9.0,Southwest Airlines Co.
47941,-1.0,US Airways Inc.
47942,-11.0,United Air Lines Inc.
47943,8.0,ExpressJet Airlines Inc.
47944,-12.0,Endeavor Air Inc.
47945,35.0,AirTran Airways Corporation
47946,-5.0,ExpressJet Airlines Inc.
47947,-8.0,United Air Lines Inc.
47948,-26.0,United Air Lines Inc.
47949,20.0,US Airways Inc.
47950,11.0,JetBlue Airways
47951,-16.0,American Airlines Inc.
47952,5.0,Frontier Airlines Inc.
47953,33.0,JetBlue Airways
47954,-4.0,US Airways Inc.
47955,-8.0,ExpressJet Airlines Inc.
47956,-14.0,United Air Lines Inc.
47957,34.0,ExpressJet Airlines Inc.
47958,-5.0,Delta Air Lines Inc.
47959,-8.0,United Air Lines Inc.
47960,9.0,Delta Air Lines Inc.
47961,7.0,Southwest Airlines Co.
47962,-8.0,ExpressJet Airlines Inc.
47963,35.0,Delta Air Lines Inc.
47964,15.0,Envoy Air
47965,41.0,ExpressJet Airlines Inc.
47966,11.0,American Airlines Inc.
47967,7.0,JetBlue Airways
47968,-5.0,ExpressJet Airlines Inc.
47969,-20.0,American Airlines Inc.
47970,23.0,Envoy Air
47971,52.0,Envoy Air
47973,7.0,Envoy Air
47974,-1.0,ExpressJet Airlines Inc.
47975,15.0,JetBlue Airways
47976,17.0,Envoy Air
47977,-13.0,United Air Lines Inc.
47978,3.0,United Air Lines Inc.
47979,-11.0,United Air Lines Inc.
47980,10.0,US Airways Inc.
47981,-1.0,Southwest Airlines Co.
47982,-21.0,JetBlue Airways
47983,-14.0,JetBlue Airways
47984,-20.0,JetBlue Airways
47985,11.0,JetBlue Airways
47986,-7.0,ExpressJet Airlines Inc.
47987,2.0,US Airways Inc.
47988,5.0,US Airways Inc.
47989,21.0,American Airlines Inc.
47990,-20.0,JetBlue Airways
47991,17.0,Delta Air Lines Inc.
47992,-18.0,ExpressJet Airlines Inc.
47993,21.0,AirTran Airways Corporation
47994,1.0,Delta Air Lines Inc.
47995,14.0,American Airlines Inc.
47996,21.0,Southwest Airlines Co.
47997,-12.0,United Air Lines Inc.
47998,-9.0,United Air Lines Inc.
47999,8.0,American Airlines Inc.
48000,-1.0,ExpressJet Airlines Inc.
48001,-16.0,United Air Lines Inc.
48002,30.0,US Airways Inc.
48003,72.0,ExpressJet Airlines Inc.
48004,-11.0,United Air Lines Inc.
48005,-18.0,ExpressJet Airlines Inc.
48006,-38.0,ExpressJet Airlines Inc.
48007,8.0,JetBlue Airways
48008,-11.0,United Air Lines Inc.
48009,-12.0,United Air Lines Inc.
48010,24.0,Delta Air Lines Inc.
48011,-10.0,Delta Air Lines Inc.
48012,-11.0,United Air Lines Inc.
48013,18.0,JetBlue Airways
48014,0.0,Delta Air Lines Inc.
48015,18.0,JetBlue Airways
48016,-18.0,ExpressJet Airlines Inc.
48017,0.0,ExpressJet Airlines Inc.
48018,-30.0,Endeavor Air Inc.
48019,-31.0,Endeavor Air Inc.
48020,-8.0,Envoy Air
48021,29.0,Envoy Air
48022,21.0,JetBlue Airways
48023,-20.0,United Air Lines Inc.
48024,-10.0,Envoy Air
48025,-2.0,Envoy Air
48026,1.0,United Air Lines Inc.
48027,13.0,US Airways Inc.
48028,-11.0,Endeavor Air Inc.
48029,3.0,Delta Air Lines Inc.
48030,-5.0,Envoy Air
48031,0.0,JetBlue Airways
48032,-19.0,JetBlue Airways
48033,-4.0,Envoy Air
48034,-2.0,United Air Lines Inc.
48035,2.0,American Airlines Inc.
48036,11.0,United Air Lines Inc.
48037,3.0,US Airways Inc.
48038,-18.0,ExpressJet Airlines Inc.
48039,9.0,ExpressJet Airlines Inc.
48040,18.0,Envoy Air
48041,16.0,United Air Lines Inc.
48042,-2.0,United Air Lines Inc.
48043,-23.0,Delta Air Lines Inc.
48044,-4.0,Endeavor Air Inc.
48045,9.0,United Air Lines Inc.
48046,22.0,Delta Air Lines Inc.
48047,-25.0,United Air Lines Inc.
48048,2.0,ExpressJet Airlines Inc.
48049,-7.0,US Airways Inc.
48050,12.0,ExpressJet Airlines Inc.
48051,31.0,JetBlue Airways
48052,5.0,JetBlue Airways
48053,17.0,United Air Lines Inc.
48054,32.0,Delta Air Lines Inc.
48055,-12.0,Delta Air Lines Inc.
48056,15.0,ExpressJet Airlines Inc.
48057,32.0,American Airlines Inc.
48058,-14.0,Envoy Air
48059,1.0,Delta Air Lines Inc.
48060,13.0,ExpressJet Airlines Inc.
48061,54.0,ExpressJet Airlines Inc.
48062,27.0,ExpressJet Airlines Inc.
48063,6.0,ExpressJet Airlines Inc.
48064,9.0,United Air Lines Inc.
48065,-3.0,United Air Lines Inc.
48066,49.0,ExpressJet Airlines Inc.
48068,-7.0,Envoy Air
48069,44.0,American Airlines Inc.
48070,22.0,American Airlines Inc.
48071,-2.0,American Airlines Inc.
48072,3.0,JetBlue Airways
48073,27.0,ExpressJet Airlines Inc.
48074,23.0,ExpressJet Airlines Inc.
48075,12.0,American Airlines Inc.
48076,44.0,Envoy Air
48077,-3.0,United Air Lines Inc.
48078,6.0,JetBlue Airways
48079,-6.0,United Air Lines Inc.
48080,-2.0,United Air Lines Inc.
48081,35.0,United Air Lines Inc.
48082,5.0,ExpressJet Airlines Inc.
48083,12.0,ExpressJet Airlines Inc.
48084,-29.0,United Air Lines Inc.
48085,41.0,Delta Air Lines Inc.
48086,25.0,Delta Air Lines Inc.
48087,38.0,American Airlines Inc.
48088,4.0,United Air Lines Inc.
48089,5.0,Southwest Airlines Co.
48090,-6.0,American Airlines Inc.
48091,26.0,Endeavor Air Inc.
48092,0.0,Delta Air Lines Inc.
48093,44.0,ExpressJet Airlines Inc.
48094,14.0,United Air Lines Inc.
48096,25.0,US Airways Inc.
48097,0.0,Southwest Airlines Co.
48098,-10.0,American Airlines Inc.
48099,11.0,ExpressJet Airlines Inc.
48100,2.0,Delta Air Lines Inc.
48101,-2.0,ExpressJet Airlines Inc.
48102,13.0,Endeavor Air Inc.
48103,-26.0,Delta Air Lines Inc.
48104,-14.0,Envoy Air
48105,-7.0,Delta Air Lines Inc.
48106,31.0,Envoy Air
48107,-9.0,United Air Lines Inc.
48108,0.0,United Air Lines Inc.
48109,17.0,Delta Air Lines Inc.
48110,-33.0,Endeavor Air Inc.
48111,-12.0,Endeavor Air Inc.
48112,-26.0,Envoy Air
48113,36.0,Southwest Airlines Co.
48114,-5.0,Delta Air Lines Inc.
48115,5.0,United Air Lines Inc.
48116,15.0,US Airways Inc.
48117,25.0,American Airlines Inc.
48118,46.0,Envoy Air
48119,8.0,United Air Lines Inc.
48120,18.0,Delta Air Lines Inc.
48121,-31.0,Endeavor Air Inc.
48122,33.0,JetBlue Airways
48123,4.0,United Air Lines Inc.
48124,-28.0,JetBlue Airways
48125,14.0,JetBlue Airways
48126,-40.0,Delta Air Lines Inc.
48127,24.0,ExpressJet Airlines Inc.
48128,33.0,American Airlines Inc.
48129,13.0,Envoy Air
48130,1.0,ExpressJet Airlines Inc.
48131,37.0,Endeavor Air Inc.
48132,7.0,ExpressJet Airlines Inc.
48133,10.0,ExpressJet Airlines Inc.
48134,-12.0,United Air Lines Inc.
48135,46.0,US Airways Inc.
48136,12.0,Delta Air Lines Inc.
48137,-9.0,American Airlines Inc.
48138,26.0,American Airlines Inc.
48139,10.0,Delta Air Lines Inc.
48140,-38.0,Delta Air Lines Inc.
48141,-22.0,Endeavor Air Inc.
48142,4.0,American Airlines Inc.
48143,13.0,Delta Air Lines Inc.
48144,-12.0,United Air Lines Inc.
48145,18.0,Mesa Airlines Inc.
48146,4.0,United Air Lines Inc.
48147,-15.0,US Airways Inc.
48148,13.0,ExpressJet Airlines Inc.
48149,29.0,JetBlue Airways
48150,38.0,American Airlines Inc.
48151,-46.0,Delta Air Lines Inc.
48152,-5.0,Endeavor Air Inc.
48153,47.0,JetBlue Airways
48154,-17.0,Envoy Air
48155,38.0,Envoy Air
48156,40.0,Envoy Air
48157,3.0,JetBlue Airways
48158,12.0,JetBlue Airways
48159,-8.0,Delta Air Lines Inc.
48160,4.0,Delta Air Lines Inc.
48161,-18.0,Virgin America
48162,-15.0,Delta Air Lines Inc.
48163,-22.0,United Air Lines Inc.
48164,-3.0,Envoy Air
48165,-2.0,JetBlue Airways
48166,69.0,ExpressJet Airlines Inc.
48167,-43.0,Endeavor Air Inc.
48168,20.0,American Airlines Inc.
48169,0.0,American Airlines Inc.
48170,-1.0,Delta Air Lines Inc.
48171,-11.0,JetBlue Airways
48172,21.0,US Airways Inc.
48173,-7.0,JetBlue Airways
48174,-13.0,ExpressJet Airlines Inc.
48175,21.0,Envoy Air
48176,1.0,Delta Air Lines Inc.
48177,20.0,ExpressJet Airlines Inc.
48178,-13.0,Endeavor Air Inc.
48179,14.0,Delta Air Lines Inc.
48180,-10.0,United Air Lines Inc.
48181,-25.0,United Air Lines Inc.
48182,-25.0,United Air Lines Inc.
48183,-5.0,American Airlines Inc.
48184,18.0,Delta Air Lines Inc.
48185,2.0,United Air Lines Inc.
48186,22.0,American Airlines Inc.
48187,5.0,United Air Lines Inc.
48189,-1.0,Virgin America
48190,-30.0,American Airlines Inc.
48191,29.0,US Airways Inc.
48192,32.0,Southwest Airlines Co.
48193,-15.0,ExpressJet Airlines Inc.
48194,-22.0,Envoy Air
48195,6.0,United Air Lines Inc.
48196,-13.0,JetBlue Airways
48197,30.0,US Airways Inc.
48198,31.0,US Airways Inc.
48199,3.0,ExpressJet Airlines Inc.
48200,-13.0,JetBlue Airways
48201,-4.0,United Air Lines Inc.
48202,21.0,ExpressJet Airlines Inc.
48203,-12.0,American Airlines Inc.
48204,-21.0,JetBlue Airways
48205,16.0,ExpressJet Airlines Inc.
48206,17.0,American Airlines Inc.
48207,-24.0,JetBlue Airways
48208,26.0,United Air Lines Inc.
48209,4.0,Envoy Air
48210,2.0,ExpressJet Airlines Inc.
48211,1.0,United Air Lines Inc.
48212,-15.0,American Airlines Inc.
48213,9.0,Southwest Airlines Co.
48214,10.0,United Air Lines Inc.
48215,-18.0,Delta Air Lines Inc.
48216,70.0,JetBlue Airways
48217,-1.0,United Air Lines Inc.
48218,-26.0,Southwest Airlines Co.
48219,-15.0,ExpressJet Airlines Inc.
48220,9.0,United Air Lines Inc.
48221,-2.0,ExpressJet Airlines Inc.
48222,-17.0,JetBlue Airways
48223,-10.0,JetBlue Airways
48224,-48.0,Virgin America
48225,-14.0,JetBlue Airways
48226,-6.0,United Air Lines Inc.
48227,-38.0,Endeavor Air Inc.
48228,6.0,US Airways Inc.
48229,-6.0,JetBlue Airways
48230,8.0,United Air Lines Inc.
48231,13.0,Southwest Airlines Co.
48232,15.0,JetBlue Airways
48233,4.0,ExpressJet Airlines Inc.
48234,47.0,ExpressJet Airlines Inc.
48235,-13.0,Delta Air Lines Inc.
48236,-9.0,United Air Lines Inc.
48237,-11.0,ExpressJet Airlines Inc.
48238,-6.0,American Airlines Inc.
48239,-3.0,ExpressJet Airlines Inc.
48240,30.0,United Air Lines Inc.
48241,4.0,American Airlines Inc.
48242,34.0,Envoy Air
48243,35.0,Frontier Airlines Inc.
48244,9.0,American Airlines Inc.
48245,26.0,JetBlue Airways
48246,94.0,ExpressJet Airlines Inc.
48247,38.0,AirTran Airways Corporation
48248,-12.0,Delta Air Lines Inc.
48249,34.0,ExpressJet Airlines Inc.
48250,16.0,United Air Lines Inc.
48251,13.0,US Airways Inc.
48252,21.0,US Airways Inc.
48253,-17.0,Delta Air Lines Inc.
48254,10.0,ExpressJet Airlines Inc.
48255,40.0,Delta Air Lines Inc.
48256,43.0,Envoy Air
48257,-7.0,Delta Air Lines Inc.
48258,26.0,United Air Lines Inc.
48259,-4.0,JetBlue Airways
48260,4.0,American Airlines Inc.
48261,-20.0,United Air Lines Inc.
48262,3.0,United Air Lines Inc.
48263,28.0,Delta Air Lines Inc.
48264,-12.0,JetBlue Airways
48265,-13.0,JetBlue Airways
48266,47.0,Mesa Airlines Inc.
48267,8.0,Endeavor Air Inc.
48268,-11.0,United Air Lines Inc.
48269,2.0,Southwest Airlines Co.
48270,8.0,Delta Air Lines Inc.
48271,-21.0,Delta Air Lines Inc.
48272,9.0,Delta Air Lines Inc.
48273,8.0,Endeavor Air Inc.
48274,13.0,Southwest Airlines Co.
48275,8.0,United Air Lines Inc.
48276,27.0,American Airlines Inc.
48277,-24.0,Envoy Air
48278,-4.0,United Air Lines Inc.
48279,25.0,ExpressJet Airlines Inc.
48280,-8.0,US Airways Inc.
48281,4.0,Delta Air Lines Inc.
48282,-5.0,US Airways Inc.
48283,26.0,Delta Air Lines Inc.
48284,-2.0,Envoy Air
48285,23.0,United Air Lines Inc.
48286,-5.0,United Air Lines Inc.
48287,-26.0,Delta Air Lines Inc.
48288,-1.0,JetBlue Airways
48289,10.0,JetBlue Airways
48290,-39.0,Delta Air Lines Inc.
48291,-20.0,Delta Air Lines Inc.
48292,-2.0,Southwest Airlines Co.
48293,-1.0,Delta Air Lines Inc.
48294,12.0,ExpressJet Airlines Inc.
48295,-10.0,Endeavor Air Inc.
48296,69.0,Envoy Air
48297,-16.0,Alaska Airlines Inc.
48298,-4.0,United Air Lines Inc.
48299,-3.0,Delta Air Lines Inc.
48300,7.0,ExpressJet Airlines Inc.
48301,26.0,Envoy Air
48302,-9.0,American Airlines Inc.
48303,51.0,Envoy Air
48304,-23.0,Endeavor Air Inc.
48305,-7.0,American Airlines Inc.
48306,-7.0,JetBlue Airways
48307,-13.0,American Airlines Inc.
48308,-15.0,Delta Air Lines Inc.
48309,31.0,Endeavor Air Inc.
48310,-2.0,United Air Lines Inc.
48311,31.0,US Airways Inc.
48312,-7.0,Virgin America
48313,29.0,US Airways Inc.
48314,-11.0,United Air Lines Inc.
48315,27.0,US Airways Inc.
48316,14.0,Endeavor Air Inc.
48317,-14.0,United Air Lines Inc.
48318,23.0,United Air Lines Inc.
48319,33.0,AirTran Airways Corporation
48320,10.0,Endeavor Air Inc.
48321,-38.0,Endeavor Air Inc.
48322,-4.0,JetBlue Airways
48323,32.0,Envoy Air
48324,20.0,United Air Lines Inc.
48325,25.0,Delta Air Lines Inc.
48326,-6.0,United Air Lines Inc.
48327,18.0,ExpressJet Airlines Inc.
48328,32.0,Delta Air Lines Inc.
48329,12.0,American Airlines Inc.
48330,-18.0,Delta Air Lines Inc.
48331,-18.0,Virgin America
48332,56.0,JetBlue Airways
48333,-14.0,Delta Air Lines Inc.
48334,16.0,ExpressJet Airlines Inc.
48335,0.0,ExpressJet Airlines Inc.
48336,29.0,Southwest Airlines Co.
48337,2.0,Delta Air Lines Inc.
48338,13.0,Delta Air Lines Inc.
48339,12.0,ExpressJet Airlines Inc.
48340,18.0,ExpressJet Airlines Inc.
48341,24.0,American Airlines Inc.
48342,10.0,Endeavor Air Inc.
48343,-3.0,American Airlines Inc.
48344,2.0,Delta Air Lines Inc.
48345,-9.0,JetBlue Airways
48346,-16.0,Delta Air Lines Inc.
48347,11.0,Delta Air Lines Inc.
48348,2.0,ExpressJet Airlines Inc.
48349,17.0,ExpressJet Airlines Inc.
48350,-1.0,American Airlines Inc.
48351,16.0,Envoy Air
48352,11.0,Delta Air Lines Inc.
48353,24.0,Delta Air Lines Inc.
48354,-3.0,American Airlines Inc.
48355,-2.0,Endeavor Air Inc.
48356,14.0,Envoy Air
48357,-12.0,ExpressJet Airlines Inc.
48358,-24.0,United Air Lines Inc.
48359,-13.0,United Air Lines Inc.
48360,32.0,JetBlue Airways
48361,11.0,United Air Lines Inc.
48362,20.0,Envoy Air
48363,16.0,Delta Air Lines Inc.
48364,-1.0,JetBlue Airways
48365,14.0,JetBlue Airways
48366,-15.0,Endeavor Air Inc.
48367,11.0,Endeavor Air Inc.
48368,40.0,ExpressJet Airlines Inc.
48369,22.0,ExpressJet Airlines Inc.
48370,35.0,JetBlue Airways
48371,34.0,Envoy Air
48373,7.0,US Airways Inc.
48374,42.0,JetBlue Airways
48375,-4.0,United Air Lines Inc.
48376,83.0,Delta Air Lines Inc.
48377,25.0,Delta Air Lines Inc.
48378,9.0,ExpressJet Airlines Inc.
48379,-20.0,Endeavor Air Inc.
48380,15.0,Virgin America
48381,68.0,American Airlines Inc.
48382,17.0,JetBlue Airways
48383,12.0,Endeavor Air Inc.
48385,-6.0,ExpressJet Airlines Inc.
48386,23.0,ExpressJet Airlines Inc.
48387,8.0,ExpressJet Airlines Inc.
48388,-1.0,JetBlue Airways
48389,4.0,ExpressJet Airlines Inc.
48390,-14.0,United Air Lines Inc.
48391,12.0,JetBlue Airways
48392,-10.0,ExpressJet Airlines Inc.
48393,-16.0,JetBlue Airways
48394,19.0,United Air Lines Inc.
48395,10.0,Envoy Air
48396,-17.0,ExpressJet Airlines Inc.
48397,-18.0,Endeavor Air Inc.
48398,-16.0,ExpressJet Airlines Inc.
48399,22.0,AirTran Airways Corporation
48400,-17.0,JetBlue Airways
48401,-14.0,United Air Lines Inc.
48402,-8.0,Delta Air Lines Inc.
48403,-1.0,United Air Lines Inc.
48404,9.0,Southwest Airlines Co.
48405,11.0,American Airlines Inc.
48406,-9.0,United Air Lines Inc.
48407,25.0,ExpressJet Airlines Inc.
48408,-27.0,Southwest Airlines Co.
48409,61.0,US Airways Inc.
48410,4.0,JetBlue Airways
48411,-14.0,ExpressJet Airlines Inc.
48412,115.0,Delta Air Lines Inc.
48413,28.0,Endeavor Air Inc.
48414,8.0,United Air Lines Inc.
48415,8.0,JetBlue Airways
48416,-14.0,Endeavor Air Inc.
48417,-8.0,Delta Air Lines Inc.
48418,-12.0,JetBlue Airways
48419,61.0,United Air Lines Inc.
48420,-22.0,ExpressJet Airlines Inc.
48421,-4.0,ExpressJet Airlines Inc.
48422,-16.0,ExpressJet Airlines Inc.
48423,17.0,JetBlue Airways
48424,-30.0,JetBlue Airways
48425,8.0,ExpressJet Airlines Inc.
48426,-12.0,ExpressJet Airlines Inc.
48427,42.0,JetBlue Airways
48428,35.0,Envoy Air
48429,-27.0,United Air Lines Inc.
48430,2.0,Delta Air Lines Inc.
48431,10.0,Delta Air Lines Inc.
48432,16.0,ExpressJet Airlines Inc.
48433,30.0,US Airways Inc.
48435,78.0,ExpressJet Airlines Inc.
48436,-2.0,United Air Lines Inc.
48437,37.0,Delta Air Lines Inc.
48438,5.0,ExpressJet Airlines Inc.
48439,6.0,United Air Lines Inc.
48440,-30.0,ExpressJet Airlines Inc.
48441,-7.0,ExpressJet Airlines Inc.
48442,-9.0,ExpressJet Airlines Inc.
48443,-3.0,ExpressJet Airlines Inc.
48444,91.0,Delta Air Lines Inc.
48445,-10.0,JetBlue Airways
48446,-8.0,Delta Air Lines Inc.
48447,43.0,Envoy Air
48448,29.0,US Airways Inc.
48449,14.0,American Airlines Inc.
48450,-4.0,Envoy Air
48451,17.0,Envoy Air
48452,0.0,JetBlue Airways
48453,-4.0,United Air Lines Inc.
48454,-22.0,ExpressJet Airlines Inc.
48455,-24.0,ExpressJet Airlines Inc.
48456,24.0,JetBlue Airways
48457,-14.0,ExpressJet Airlines Inc.
48458,-4.0,Endeavor Air Inc.
48459,25.0,ExpressJet Airlines Inc.
48460,48.0,Envoy Air
48461,120.0,Envoy Air
48462,-10.0,JetBlue Airways
48463,-23.0,JetBlue Airways
48464,-21.0,JetBlue Airways
48465,-23.0,JetBlue Airways
48466,-16.0,JetBlue Airways
48467,-9.0,JetBlue Airways
48468,13.0,JetBlue Airways
48469,-4.0,JetBlue Airways
48474,-8.0,US Airways Inc.
48475,2.0,United Air Lines Inc.
48476,7.0,United Air Lines Inc.
48477,8.0,JetBlue Airways
48478,-9.0,American Airlines Inc.
48479,15.0,JetBlue Airways
48480,-5.0,JetBlue Airways
48481,-3.0,JetBlue Airways
48482,-18.0,JetBlue Airways
48483,-13.0,US Airways Inc.
48484,1.0,Delta Air Lines Inc.
48485,-12.0,American Airlines Inc.
48486,1.0,US Airways Inc.
48487,5.0,United Air Lines Inc.
48488,-11.0,United Air Lines Inc.
48489,-3.0,US Airways Inc.
48490,-8.0,Southwest Airlines Co.
48491,-6.0,ExpressJet Airlines Inc.
48492,-7.0,American Airlines Inc.
48493,3.0,Delta Air Lines Inc.
48494,0.0,United Air Lines Inc.
48495,19.0,ExpressJet Airlines Inc.
48496,-13.0,ExpressJet Airlines Inc.
48497,1.0,ExpressJet Airlines Inc.
48498,-6.0,Southwest Airlines Co.
48499,-12.0,ExpressJet Airlines Inc.
48500,-5.0,Delta Air Lines Inc.
48501,12.0,American Airlines Inc.
48502,-9.0,US Airways Inc.
48503,-13.0,United Air Lines Inc.
48504,-7.0,Envoy Air
48505,-1.0,US Airways Inc.
48506,3.0,ExpressJet Airlines Inc.
48507,4.0,ExpressJet Airlines Inc.
48508,-10.0,ExpressJet Airlines Inc.
48509,-19.0,ExpressJet Airlines Inc.
48510,-15.0,Southwest Airlines Co.
48511,-9.0,Envoy Air
48512,-5.0,Envoy Air
48513,-19.0,Southwest Airlines Co.
48514,-23.0,ExpressJet Airlines Inc.
48515,4.0,American Airlines Inc.
48516,9.0,United Air Lines Inc.
48517,-11.0,United Air Lines Inc.
48518,-6.0,JetBlue Airways
48519,-4.0,ExpressJet Airlines Inc.
48520,0.0,Delta Air Lines Inc.
48521,-20.0,American Airlines Inc.
48522,-13.0,United Air Lines Inc.
48523,5.0,ExpressJet Airlines Inc.
48524,7.0,ExpressJet Airlines Inc.
48525,2.0,US Airways Inc.
48526,21.0,JetBlue Airways
48527,0.0,US Airways Inc.
48528,25.0,JetBlue Airways
48529,-4.0,JetBlue Airways
48530,1.0,JetBlue Airways
48531,8.0,US Airways Inc.
48532,-1.0,United Air Lines Inc.
48533,-6.0,JetBlue Airways
48534,-1.0,ExpressJet Airlines Inc.
48535,-20.0,Delta Air Lines Inc.
48536,-12.0,ExpressJet Airlines Inc.
48537,6.0,ExpressJet Airlines Inc.
48538,-20.0,Endeavor Air Inc.
48539,8.0,JetBlue Airways
48540,-10.0,United Air Lines Inc.
48541,-4.0,United Air Lines Inc.
48542,-17.0,Envoy Air
48543,-15.0,United Air Lines Inc.
48544,15.0,United Air Lines Inc.
48545,-8.0,Envoy Air
48546,-6.0,Endeavor Air Inc.
48547,-9.0,US Airways Inc.
48548,15.0,American Airlines Inc.
48549,18.0,JetBlue Airways
48550,0.0,ExpressJet Airlines Inc.
48551,67.0,AirTran Airways Corporation
48552,-18.0,US Airways Inc.
48553,9.0,ExpressJet Airlines Inc.
48554,-13.0,JetBlue Airways
48555,-15.0,United Air Lines Inc.
48556,1.0,Southwest Airlines Co.
48557,-28.0,United Air Lines Inc.
